"","ParticipantCode","Age","Gender","Round","Offer","Response","Is_anonymous","Other","PrevOffer","PrevResponse","centered_PrevOffer","log_offer","Semantic_distance"
"244","6fia97r7",20,"2","P1.10",10,"Decline","0",4,90,"Accept",40,2.30258509299405,0.897737798704517
"245","3fvt8cun",21,"2","P1.10",0,"Accept","0",4,30,"Decline",-20,-Inf,0.880427159964626
"246","vpzy9ekv",20,"2","P1.10",50,"Accept","0",4,30,"Accept",-20,3.91202300542815,0.882345279647738
"247","51puq0c0",26,"2","P1.10",49,"Accept","0",4,48,"Accept",-2,3.89182029811063,0.875776426119467
"248","19ta5o5n",23,"2","P1.10",50,"Decline","0",4,50,"Accept",0,3.91202300542815,0.899837114115128
"249","t4di9mzf",21,"2","P1.10",35,"Decline","0",4,35,"Accept",-15,3.55534806148941,0.919984692608917
"250","ytmp7lod",21,"2","P1.10",0,"Accept","0",4,9,"Decline",-41,-Inf,0.902266839142711
"251","te4gtw5r",52,"2","P1.10",35,"Accept","0",4,40,"Accept",-10,3.55534806148941,0.914320919651765
"252","l1318zut",23,"1","P1.10",45,"Accept","0",4,45,"Accept",-5,3.80666248977032,0.913013162864756
"253","g5qcynby",22,"1","P1.10",40,"Accept","0",4,45,"Accept",-5,3.68887945411394,0.882414489378736
"254","wi5jeew6",25,"2","P1.10",33,"Accept","0",4,40,"Accept",-10,3.49650756146648,0.899542476344372
"255","o3hvm7pe",27,"2","P1.10",51,"Accept","0",4,50,"Accept",0,3.93182563272433,0.899967105950831
"256","20ib0rz7",23,"2","P1.10",50,"Decline","0",4,20,"Decline",-30,3.91202300542815,0.901213252472161
"257","j6s1nkqt",18,"2","P1.10",42,"Accept","0",4,40,"Accept",-10,3.73766961828337,0.713834363591539
"258","kknjqt0t",23,"1","P1.10",40,"Accept","0",4,50,"Accept",0,3.68887945411394,0.929441834104454
"259","o36reyew",22,"1","P1.10",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.894639463218729
"260","rcce43lu",24,"1","P1.10",30,"Accept","0",4,35,"Decline",-15,3.40119738166216,0.87623816378474
"261","98eku7hk",20,"2","P2.1",22,"Accept","0",5,NA,NA,NA,3.09104245335832,0.822714830305087
"262","wfeh0pi6",50,"1","P2.1",10,"Accept","0",5,NA,NA,NA,2.30258509299405,0.820744382624296
"263","027156c3",21,"1","P2.1",50,"Accept","0",5,NA,NA,NA,3.91202300542815,0.887358979944716
"264","xfea0bma",22,"1","P2.1",50,"Accept","0",5,NA,NA,NA,3.91202300542815,0.899524747170383
"265","ornzkfx7",22,"1","P2.1",35,"Decline","0",5,NA,NA,NA,3.55534806148941,0.798387073912102
"266","1vup6pbh",25,"2","P2.1",25,"Decline","0",5,NA,NA,NA,3.2188758248682,0.744098297749029
"267","579jcdm7",49,"1","P2.1",50,"Decline","0",5,NA,NA,NA,3.91202300542815,0.881990337842242
"268","jpubcjip",50,"1","P2.1",50,"Accept","0",5,NA,NA,NA,3.91202300542815,0.832698308859093
"269","9v4hhlqw",21,"2","P2.1",35,"Accept","0",5,NA,NA,NA,3.55534806148941,0.887074463916877
"270","6fia97r7",20,"2","P2.1",0,"Decline","0",5,NA,NA,NA,-Inf,0.887477886927744
"271","3fvt8cun",21,"2","P2.1",10,"Decline","0",5,NA,NA,NA,2.30258509299405,0.864471219919577
"272","vpzy9ekv",20,"2","P2.1",50,"Decline","0",5,NA,NA,NA,3.91202300542815,0.88033820350815
"273","51puq0c0",26,"2","P2.1",40,"Accept","0",5,NA,NA,NA,3.68887945411394,0.876959816127608
"274","19ta5o5n",23,"2","P2.1",50,"Accept","0",5,NA,NA,NA,3.91202300542815,0.859179589536411
"275","t4di9mzf",21,"2","P2.1",29,"Decline","0",5,NA,NA,NA,3.36729582998647,0.883626815531442
"276","ytmp7lod",21,"2","P2.1",25,"Accept","0",5,NA,NA,NA,3.2188758248682,0.869906256245347
"277","te4gtw5r",52,"2","P2.1",35,"Accept","0",5,NA,NA,NA,3.55534806148941,0.901955805819541
"278","l1318zut",23,"1","P2.1",45,"Accept","0",5,NA,NA,NA,3.80666248977032,0.872604394194359
"279","g5qcynby",22,"1","P2.1",50,"Accept","0",5,NA,NA,NA,3.91202300542815,0.879710923349302
"280","wi5jeew6",25,"2","P2.1",50,"Decline","0",5,NA,NA,NA,3.91202300542815,0.87401676742853
"281","o3hvm7pe",27,"2","P2.1",50,"Decline","0",5,NA,NA,NA,3.91202300542815,0.898960176753466
"282","20ib0rz7",23,"2","P2.1",50,"Accept","0",5,NA,NA,NA,3.91202300542815,0.893932160991439
"283","j6s1nkqt",18,"2","P2.1",25,"Accept","0",5,NA,NA,NA,3.2188758248682,0.690361984423436
"284","kknjqt0t",23,"1","P2.1",10,"Decline","0",5,NA,NA,NA,2.30258509299405,0.918309747111504
"285","o36reyew",22,"1","P2.1",40,"Accept","0",5,NA,NA,NA,3.68887945411394,0.844789403087725
"286","rcce43lu",24,"1","P2.1",30,"Accept","0",5,NA,NA,NA,3.40119738166216,0.80443423921978
"287","98eku7hk",20,"2","P2.2",33,"Decline","0",5,22,"Accept",-28,3.49650756146648,0.822714830305087
"288","wfeh0pi6",50,"1","P2.2",20,"Accept","0",5,10,"Accept",-40,2.99573227355399,0.820744382624296
"289","027156c3",21,"1","P2.2",50,"Accept","0",5,50,"Accept",0,3.91202300542815,0.887358979944716
"290","xfea0bma",22,"1","P2.2",30,"Accept","0",5,50,"Accept",0,3.40119738166216,0.899524747170383
"291","ornzkfx7",22,"1","P2.2",10,"Decline","0",5,35,"Decline",-15,2.30258509299405,0.798387073912102
"292","1vup6pbh",25,"2","P2.2",50,"Decline","0",5,25,"Decline",-25,3.91202300542815,0.744098297749029
"293","579jcdm7",49,"1","P2.2",50,"Accept","0",5,50,"Decline",0,3.91202300542815,0.881990337842242
"294","jpubcjip",50,"1","P2.2",50,"Decline","0",5,50,"Accept",0,3.91202300542815,0.832698308859093
"295","9v4hhlqw",21,"2","P2.2",34,"Decline","0",5,35,"Accept",-15,3.52636052461616,0.887074463916877
"296","6fia97r7",20,"2","P2.2",1,"Accept","0",5,0,"Decline",-50,0,0.887477886927744
"297","3fvt8cun",21,"2","P2.2",30,"Decline","0",5,10,"Decline",-40,3.40119738166216,0.864471219919577
"298","vpzy9ekv",20,"2","P2.2",30,"Decline","0",5,50,"Decline",0,3.40119738166216,0.88033820350815
"299","51puq0c0",26,"2","P2.2",41,"Accept","0",5,40,"Accept",-10,3.71357206670431,0.876959816127608
"300","19ta5o5n",23,"2","P2.2",20,"Decline","0",5,50,"Accept",0,2.99573227355399,0.859179589536411
"301","t4di9mzf",21,"2","P2.2",29,"Decline","0",5,29,"Decline",-21,3.36729582998647,0.883626815531442
"302","ytmp7lod",21,"2","P2.2",23,"Decline","0",5,25,"Accept",-25,3.13549421592915,0.869906256245347
"303","te4gtw5r",52,"2","P2.2",35,"Accept","0",5,35,"Accept",-15,3.55534806148941,0.901955805819541
"304","l1318zut",23,"1","P2.2",45,"Decline","0",5,45,"Accept",-5,3.80666248977032,0.872604394194359
"305","g5qcynby",22,"1","P2.2",50,"Decline","0",5,50,"Accept",0,3.91202300542815,0.879710923349302
"306","wi5jeew6",25,"2","P2.2",33,"Decline","0",5,50,"Decline",0,3.49650756146648,0.87401676742853
"307","o3hvm7pe",27,"2","P2.2",49,"Decline","0",5,50,"Decline",0,3.89182029811063,0.898960176753466
"308","20ib0rz7",23,"2","P2.2",55,"Accept","0",5,50,"Accept",0,4.00733318523247,0.893932160991439
"309","j6s1nkqt",18,"2","P2.2",27,"Decline","0",5,25,"Accept",-25,3.29583686600433,0.690361984423436
"310","kknjqt0t",23,"1","P2.2",20,"Decline","0",5,10,"Decline",-40,2.99573227355399,0.918309747111504
"311","o36reyew",22,"1","P2.2",40,"Accept","0",5,40,"Accept",-10,3.68887945411394,0.844789403087725
"312","rcce43lu",24,"1","P2.2",30,"Decline","0",5,30,"Accept",-20,3.40119738166216,0.80443423921978
"313","98eku7hk",20,"2","P2.3",22,"Decline","0",5,33,"Decline",-17,3.09104245335832,0.822714830305087
"314","wfeh0pi6",50,"1","P2.3",30,"Decline","0",5,20,"Accept",-30,3.40119738166216,0.820744382624296
"315","027156c3",21,"1","P2.3",50,"Accept","0",5,50,"Accept",0,3.91202300542815,0.887358979944716
"316","xfea0bma",22,"1","P2.3",5,"Accept","0",5,30,"Accept",-20,1.6094379124341,0.899524747170383
"317","ornzkfx7",22,"1","P2.3",15,"Decline","0",5,10,"Decline",-40,2.70805020110221,0.798387073912102
"318","1vup6pbh",25,"2","P2.3",50,"Accept","0",5,50,"Decline",0,3.91202300542815,0.744098297749029
"319","579jcdm7",49,"1","P2.3",100,"Accept","0",5,50,"Accept",0,4.60517018598809,0.881990337842242
"320","jpubcjip",50,"1","P2.3",50,"Accept","0",5,50,"Decline",0,3.91202300542815,0.832698308859093
"321","9v4hhlqw",21,"2","P2.3",38,"Decline","0",5,34,"Decline",-16,3.63758615972639,0.887074463916877
"322","6fia97r7",20,"2","P2.3",1,"Accept","0",5,1,"Accept",-49,0,0.887477886927744
"323","3fvt8cun",21,"2","P2.3",40,"Accept","0",5,30,"Decline",-20,3.68887945411394,0.864471219919577
"324","vpzy9ekv",20,"2","P2.3",50,"Accept","0",5,30,"Decline",-20,3.91202300542815,0.88033820350815
"325","51puq0c0",26,"2","P2.3",42,"Decline","0",5,41,"Accept",-9,3.73766961828337,0.876959816127608
"326","19ta5o5n",23,"2","P2.3",20,"Decline","0",5,20,"Decline",-30,2.99573227355399,0.859179589536411
"327","t4di9mzf",21,"2","P2.3",33,"Accept","0",5,29,"Decline",-21,3.49650756146648,0.883626815531442
"328","ytmp7lod",21,"2","P2.3",40,"Accept","0",5,23,"Decline",-27,3.68887945411394,0.869906256245347
"329","te4gtw5r",52,"2","P2.3",35,"Accept","0",5,35,"Accept",-15,3.55534806148941,0.901955805819541
"330","l1318zut",23,"1","P2.3",45,"Decline","0",5,45,"Decline",-5,3.80666248977032,0.872604394194359
"331","g5qcynby",22,"1","P2.3",55,"Accept","0",5,50,"Decline",0,4.00733318523247,0.879710923349302
"332","wi5jeew6",25,"2","P2.3",33,"Accept","0",5,33,"Decline",-17,3.49650756146648,0.87401676742853
"333","o3hvm7pe",27,"2","P2.3",48,"Accept","0",5,49,"Decline",-1,3.87120101090789,0.898960176753466
"334","20ib0rz7",23,"2","P2.3",40,"Decline","0",5,55,"Accept",5,3.68887945411394,0.893932160991439
"335","j6s1nkqt",18,"2","P2.3",29,"Decline","0",5,27,"Decline",-23,3.36729582998647,0.690361984423436
"336","kknjqt0t",23,"1","P2.3",20,"Decline","0",5,20,"Decline",-30,2.99573227355399,0.918309747111504
"337","o36reyew",22,"1","P2.3",40,"Accept","0",5,40,"Accept",-10,3.68887945411394,0.844789403087725
"338","rcce43lu",24,"1","P2.3",30,"Accept","0",5,30,"Decline",-20,3.40119738166216,0.80443423921978
"339","98eku7hk",20,"2","P2.4",66,"Accept","0",5,22,"Decline",-28,4.18965474202643,0.822714830305087
"340","wfeh0pi6",50,"1","P2.4",40,"Accept","0",5,30,"Decline",-20,3.68887945411394,0.820744382624296
"341","027156c3",21,"1","P2.4",50,"Decline","0",5,50,"Accept",0,3.91202300542815,0.887358979944716
"342","xfea0bma",22,"1","P2.4",5,"Accept","0",5,5,"Accept",-45,1.6094379124341,0.899524747170383
"343","ornzkfx7",22,"1","P2.4",5,"Decline","0",5,15,"Decline",-35,1.6094379124341,0.798387073912102
"344","1vup6pbh",25,"2","P2.4",55,"Accept","0",5,50,"Accept",0,4.00733318523247,0.744098297749029
"345","579jcdm7",49,"1","P2.4",100,"Accept","0",5,100,"Accept",50,4.60517018598809,0.881990337842242
"346","jpubcjip",50,"1","P2.4",50,"Decline","0",5,50,"Accept",0,3.91202300542815,0.832698308859093
"347","9v4hhlqw",21,"2","P2.4",25,"Accept","0",5,38,"Decline",-12,3.2188758248682,0.887074463916877
"348","6fia97r7",20,"2","P2.4",1,"Decline","0",5,1,"Accept",-49,0,0.887477886927744
"349","3fvt8cun",21,"2","P2.4",40,"Accept","0",5,40,"Accept",-10,3.68887945411394,0.864471219919577
"350","vpzy9ekv",20,"2","P2.4",45,"Accept","0",5,50,"Accept",0,3.80666248977032,0.88033820350815
"351","51puq0c0",26,"2","P2.4",42,"Accept","0",5,42,"Decline",-8,3.73766961828337,0.876959816127608
"352","19ta5o5n",23,"2","P2.4",40,"Decline","0",5,20,"Decline",-30,3.68887945411394,0.859179589536411
"353","t4di9mzf",21,"2","P2.4",33,"Accept","0",5,33,"Accept",-17,3.49650756146648,0.883626815531442
"354","ytmp7lod",21,"2","P2.4",30,"Accept","0",5,40,"Accept",-10,3.40119738166216,0.869906256245347
"355","te4gtw5r",52,"2","P2.4",35,"Accept","0",5,35,"Accept",-15,3.55534806148941,0.901955805819541
"356","l1318zut",23,"1","P2.4",45,"Accept","0",5,45,"Decline",-5,3.80666248977032,0.872604394194359
"357","g5qcynby",22,"1","P2.4",45,"Accept","0",5,55,"Accept",5,3.80666248977032,0.879710923349302
"358","wi5jeew6",25,"2","P2.4",45,"Decline","0",5,33,"Accept",-17,3.80666248977032,0.87401676742853
"359","o3hvm7pe",27,"2","P2.4",50,"Accept","0",5,48,"Accept",-2,3.91202300542815,0.898960176753466
"360","20ib0rz7",23,"2","P2.4",40,"Accept","0",5,40,"Decline",-10,3.68887945411394,0.893932160991439
"361","j6s1nkqt",18,"2","P2.4",32,"Accept","0",5,29,"Decline",-21,3.46573590279973,0.690361984423436
"362","kknjqt0t",23,"1","P2.4",30,"Decline","0",5,20,"Decline",-30,3.40119738166216,0.918309747111504
"363","o36reyew",22,"1","P2.4",40,"Accept","0",5,40,"Accept",-10,3.68887945411394,0.844789403087725
"364","rcce43lu",24,"1","P2.4",30,"Accept","0",5,30,"Accept",-20,3.40119738166216,0.80443423921978
"365","98eku7hk",20,"2","P2.5",7,"Decline","0",5,66,"Accept",16,1.94591014905531,0.822714830305087
"366","wfeh0pi6",50,"1","P2.5",50,"Decline","0",5,40,"Accept",-10,3.91202300542815,0.820744382624296
"367","027156c3",21,"1","P2.5",55,"Decline","0",5,50,"Decline",0,4.00733318523247,0.887358979944716
"368","xfea0bma",22,"1","P2.5",1,"Accept","0",5,5,"Accept",-45,0,0.899524747170383
"369","ornzkfx7",22,"1","P2.5",10,"Decline","0",5,5,"Decline",-45,2.30258509299405,0.798387073912102
"370","1vup6pbh",25,"2","P2.5",45,"Accept","0",5,55,"Accept",5,3.80666248977032,0.744098297749029
"371","579jcdm7",49,"1","P2.5",100,"Accept","0",5,100,"Accept",50,4.60517018598809,0.881990337842242
"372","jpubcjip",50,"1","P2.5",25,"Decline","0",5,50,"Decline",0,3.2188758248682,0.832698308859093
"373","9v4hhlqw",21,"2","P2.5",35,"Decline","0",5,25,"Accept",-25,3.55534806148941,0.887074463916877
"374","6fia97r7",20,"2","P2.5",1,"Accept","0",5,1,"Decline",-49,0,0.887477886927744
"375","3fvt8cun",21,"2","P2.5",35,"Accept","0",5,40,"Accept",-10,3.55534806148941,0.864471219919577
"376","vpzy9ekv",20,"2","P2.5",40,"Decline","0",5,45,"Accept",-5,3.68887945411394,0.88033820350815
"377","51puq0c0",26,"2","P2.5",43,"Accept","0",5,42,"Accept",-8,3.76120011569356,0.876959816127608
"378","19ta5o5n",23,"2","P2.5",20,"Accept","0",5,40,"Decline",-10,2.99573227355399,0.859179589536411
"379","t4di9mzf",21,"2","P2.5",33,"Decline","0",5,33,"Accept",-17,3.49650756146648,0.883626815531442
"380","ytmp7lod",21,"2","P2.5",30,"Accept","0",5,30,"Accept",-20,3.40119738166216,0.869906256245347
"381","te4gtw5r",52,"2","P2.5",35,"Accept","0",5,35,"Accept",-15,3.55534806148941,0.901955805819541
"382","l1318zut",23,"1","P2.5",50,"Accept","0",5,45,"Accept",-5,3.91202300542815,0.872604394194359
"383","g5qcynby",22,"1","P2.5",45,"Accept","0",5,45,"Accept",-5,3.80666248977032,0.879710923349302
"384","wi5jeew6",25,"2","P2.5",0,"Decline","0",5,45,"Decline",-5,-Inf,0.87401676742853
"385","o3hvm7pe",27,"2","P2.5",50,"Accept","0",5,50,"Accept",0,3.91202300542815,0.898960176753466
"386","20ib0rz7",23,"2","P2.5",50,"Accept","0",5,40,"Accept",-10,3.91202300542815,0.893932160991439
"387","j6s1nkqt",18,"2","P2.5",35,"Decline","0",5,32,"Accept",-18,3.55534806148941,0.690361984423436
"388","kknjqt0t",23,"1","P2.5",20,"Decline","0",5,30,"Decline",-20,2.99573227355399,0.918309747111504
"389","o36reyew",22,"1","P2.5",40,"Accept","0",5,40,"Accept",-10,3.68887945411394,0.844789403087725
"390","rcce43lu",24,"1","P2.5",30,"Accept","0",5,30,"Accept",-20,3.40119738166216,0.80443423921978
"391","98eku7hk",20,"2","P2.6",6,"Accept","0",5,7,"Decline",-43,1.79175946922805,0.822714830305087
"392","wfeh0pi6",50,"1","P2.6",55,"Accept","0",5,50,"Decline",0,4.00733318523247,0.820744382624296
"393","027156c3",21,"1","P2.6",45,"Accept","0",5,55,"Decline",5,3.80666248977032,0.887358979944716
"394","xfea0bma",22,"1","P2.6",0,"Decline","0",5,1,"Accept",-49,-Inf,0.899524747170383
"395","ornzkfx7",22,"1","P2.6",16,"Decline","0",5,10,"Decline",-40,2.77258872223978,0.798387073912102
"396","1vup6pbh",25,"2","P2.6",40,"Accept","0",5,45,"Accept",-5,3.68887945411394,0.744098297749029
"397","579jcdm7",49,"1","P2.6",100,"Accept","0",5,100,"Accept",50,4.60517018598809,0.881990337842242
"398","jpubcjip",50,"1","P2.6",50,"Accept","0",5,25,"Decline",-25,3.91202300542815,0.832698308859093
"399","9v4hhlqw",21,"2","P2.6",40,"Accept","0",5,35,"Decline",-15,3.68887945411394,0.887074463916877
"400","6fia97r7",20,"2","P2.6",1,"Decline","0",5,1,"Accept",-49,0,0.887477886927744
"401","3fvt8cun",21,"2","P2.6",35,"Accept","0",5,35,"Accept",-15,3.55534806148941,0.864471219919577
"402","vpzy9ekv",20,"2","P2.6",50,"Decline","0",5,40,"Decline",-10,3.91202300542815,0.88033820350815
"403","51puq0c0",26,"2","P2.6",44,"Accept","0",5,43,"Accept",-7,3.78418963391826,0.876959816127608
"404","19ta5o5n",23,"2","P2.6",20,"Decline","0",5,20,"Accept",-30,2.99573227355399,0.859179589536411
"405","t4di9mzf",21,"2","P2.6",33,"Accept","0",5,33,"Decline",-17,3.49650756146648,0.883626815531442
"406","ytmp7lod",21,"2","P2.6",25,"Accept","0",5,30,"Accept",-20,3.2188758248682,0.869906256245347
"407","te4gtw5r",52,"2","P2.6",35,"Accept","0",5,35,"Accept",-15,3.55534806148941,0.901955805819541
"408","l1318zut",23,"1","P2.6",50,"Accept","0",5,50,"Accept",0,3.91202300542815,0.872604394194359
"409","g5qcynby",22,"1","P2.6",50,"Accept","0",5,45,"Accept",-5,3.91202300542815,0.879710923349302
"410","wi5jeew6",25,"2","P2.6",50,"Decline","0",5,0,"Decline",-50,3.91202300542815,0.87401676742853
"411","o3hvm7pe",27,"2","P2.6",50,"Accept","0",5,50,"Accept",0,3.91202300542815,0.898960176753466
"412","20ib0rz7",23,"2","P2.6",45,"Accept","0",5,50,"Accept",0,3.80666248977032,0.893932160991439
"413","j6s1nkqt",18,"2","P2.6",36,"Accept","0",5,35,"Decline",-15,3.58351893845611,0.690361984423436
"414","kknjqt0t",23,"1","P2.6",40,"Accept","0",5,20,"Decline",-30,3.68887945411394,0.918309747111504
"415","o36reyew",22,"1","P2.6",40,"Decline","0",5,40,"Accept",-10,3.68887945411394,0.844789403087725
"416","rcce43lu",24,"1","P2.6",30,"Accept","0",5,30,"Accept",-20,3.40119738166216,0.80443423921978
"417","98eku7hk",20,"2","P2.7",2,"Decline","0",5,6,"Accept",-44,0.693147180559945,0.822714830305087
"418","wfeh0pi6",50,"1","P2.7",60,"Accept","0",5,55,"Accept",5,4.0943445622221,0.820744382624296
"419","027156c3",21,"1","P2.7",45,"Accept","0",5,45,"Accept",-5,3.80666248977032,0.887358979944716
"420","xfea0bma",22,"1","P2.7",20,"Accept","0",5,0,"Decline",-50,2.99573227355399,0.899524747170383
"421","ornzkfx7",22,"1","P2.7",17,"Decline","0",5,16,"Decline",-34,2.83321334405622,0.798387073912102
"422","1vup6pbh",25,"2","P2.7",55,"Decline","0",5,40,"Accept",-10,4.00733318523247,0.744098297749029
"423","579jcdm7",49,"1","P2.7",100,"Accept","0",5,100,"Accept",50,4.60517018598809,0.881990337842242
"424","jpubcjip",50,"1","P2.7",50,"Accept","0",5,50,"Accept",0,3.91202300542815,0.832698308859093
